ID,Response
50985,0.08726122372933036
50986,0.18588206397667884
50987,0.24292309404163046
50988,0.611281311039892
50989,0.006076933030250581
50990,0.5196602969067124
50991,0.4348670146177367
50992,0.08863679580640642
50993,0.09494171889072499
50994,0.059555322998962934
50995,0.5129473782907293
50996,0.01703188170858369
50997,0.07738998202977171
50998,0.07571653392777027
50999,0.0034754378500435213
51000,0.28525181960306767
51001,0.23324106107710357
51002,0.07250501576430134
51003,0.5807327643048936
51004,0.29423552450813467
51005,0.030683524437090076
51006,0.42922829335436974
51007,0.5991711499308521
51008,0.5999156869551143
51009,0.025373863900526816
51010,0.46333622090156734
51011,0.07718311724906497
51012,0.285190619585166
51013,0.3899243441074252
51014,0.25515705761522245
51015,0.3510677390581338
51016,0.00887045556007964
51017,0.006414865635650015
51018,0.36292676025226744
51019,0.36476572056668116
51020,0.11703276995868159
51021,0.1930903828150519
51022,0.36597696731036317
51023,0.3707516863448485
51024,0.7321836705538137
51025,0.08638653342580799
51026,0.0781283648320586
51027,0.5140085229200705
51028,0.12475101620536522
51029,0.0531161337321137
51030,0.32519559001574855
51031,0.6552786885357405
51032,0.046662161662256514
51033,0.014709275305459584
51034,0.47077764668490546
51035,0.09808293079446442
51036,0.5558639449680483
51037,0.1740660650949661
51038,0.44055690836860234
51039,0.08086092296685335
51040,0.08114485609124748
51041,0.4866377991576448
51042,0.05525597480382152
51043,0.09277307778329011
51044,0.23197729063998881
51045,0.47249854835295635
51046,0.2110875700677626
51047,0.21195155214018388
51048,0.01294068290436547
51049,0.4499679666914238
51050,0.125102033108623
51051,0.5154402476570259
51052,0.5755850167846265
51053,0.004124095479471222
51054,0.1504422426356797
51055,0.6799950956898564
51056,0.03764495228178691
51057,0.529405485648522
51058,0.0943617947374995
51059,0.38843925065410123
51060,0.6573939636224633
51061,0.6041638955012678
51062,0.20674071720597165
51063,0.3781664742444245
51064,0.5392286541891859
51065,0.11149267171542167
51066,0.5476893965227325
51067,0.43774057248430853
51068,0.3138209123043005
51069,0.13058866653664278
51070,0.010424721251589534
51071,0.10847102663996591
51072,0.026796817022287655
51073,0.027145278715158892
51074,0.38002078817222495
51075,0.004248372310411716
51076,0.05304125248900155
51077,0.5087194385497676
51078,0.31568070310895086
51079,0.3059527287758394
51080,0.5345973588962196
51081,0.055589381354459406
51082,0.5329616924959634
51083,0.4126280697573962
51084,0.3765673342722923
51085,0.297388034611129
51086,0.6504469279191321
51087,0.41776953594858984
51088,0.005241447184091332
51089,0.05449246820516658
51090,0.06771938418862251
51091,0.10059385210741735
51092,0.006567979812149213
51093,0.19875949610361074
51094,0.057631300901037984
51095,0.020190623407860517
51096,0.46498260949721343
51097,0.010494871711365034
51098,0.4505467357103169
51099,0.5880060040352008
51100,0.10904368499218209
51101,0.6033203246946847
51102,0.08072611894592631
51103,0.3746374829318193
51104,0.0027626444367212528
51105,0.35727778311618996
51106,0.025157472627172054
51107,0.3512462523125654
51108,0.03606067771476405
51109,0.5260847653064711
51110,0.5206585722636613
51111,0.030277162381293014
51112,0.37997450917307507
51113,0.05543460285556011
51114,0.06181267322009973
51115,0.34260668991857934
51116,0.04221023267979971
51117,0.06545039543167992
51118,0.3156721989323575
51119,0.1866150994817243
51120,0.5087949193175161
51121,0.005211755070401239
51122,0.09717239045220424
51123,0.09556102331065129
51124,0.05398358862232889
51125,0.08404507465270009
51126,0.12462898408472149
51127,0.1355282745237153
51128,0.17461865213053043
51129,0.04355712359564945
51130,0.4377627371816872
51131,0.32757969795317105
51132,0.10214916073859083
51133,0.5520980829102154
51134,0.04346112262019145
51135,0.6280222122064965
51136,0.2861018810515791
51137,0.10271072611667949
51138,0.391104164543801
51139,0.5855073944099006
51140,0.5485296310449358
51141,0.287619682462253
51142,0.0365988927276715
51143,0.004737829530707712
51144,0.46123235783717703
51145,0.09388219878931173
51146,0.10798578585947931
51147,0.4940963456781196
51148,0.06388057507923876
51149,0.020194495400846463
51150,0.5318675033034724
51151,0.07137039623598665
51152,0.059666194443088266
51153,0.6594730876379359
51154,0.25342297266499686
51155,0.12092742278945863
51156,0.039047747983516026
51157,0.4322685049692887
51158,0.45852799635952696
51159,0.37385737327528357
51160,0.04044836703082584
51161,0.40713885389949445
51162,0.6925962801043217
51163,0.3804626966029616
51164,0.16789349751734875
51165,0.08212448133083708
51166,0.02614870715469841
51167,0.5054637280414691
51168,0.06641357603727395
51169,0.030133129726373782
51170,0.5769431183930075
51171,0.02836673544839965
51172,0.1188888100158948
51173,0.01413636678439499
51174,0.08180069252927087
51175,0.6792036782052878
51176,0.39409631346365054
51177,0.5182891991241227
51178,0.11681607329423105
51179,0.3912312836423604
51180,0.5809024458291279
51181,0.0777440116188439
51182,0.2035650469663785
51183,0.21467211068076053
51184,0.4189704145373213
51185,0.48102945670305947
51186,0.3551877593140399
51187,0.052668253964511635
51188,0.49646311679429506
51189,0.5542530255757371
51190,0.4038153680152838
51191,0.036540540222329526
51192,0.38530570148642607
51193,0.21600495628791455
51194,0.3584227912094167
51195,0.41674176311106104
51196,0.45602652790026255
51197,0.08608439384741097
51198,0.13338175777689287
51199,0.2899158611482835
51200,0.5983610328573199
51201,0.03485359312551547
51202,0.421281881552046
51203,0.2125989531980712
51204,0.33435519554302995
51205,0.1985723008636813
51206,0.021669732707415644
51207,0.05336917292244766
51208,0.0688800412307759
51209,0.10381847704325134
51210,0.008205766045891757
51211,0.14172837341185696
51212,0.3525036175411362
51213,0.4561225774892683
51214,0.4527504638923671
51215,0.00919569784967077
51216,0.47423106573093055
51217,0.10803966433999641
51218,0.02905958756188172
51219,0.11545359872191144
51220,0.0728574773660135
51221,0.12639445068555918
51222,0.46162821301898244
51223,0.06011635665829658
51224,0.12369018708587144
51225,0.05762620766171954
51226,0.39412812605179753
51227,0.7060901106067523
51228,0.0624041151247441
51229,0.03220368259902261
51230,0.3799091574425834
51231,0.30588822782978664
51232,0.04069033869477602
51233,0.05658898615552098
51234,0.09377526847929417
51235,0.08444417446738679
51236,0.03418983564493218
51237,0.03768944099375962
51238,0.0031172444288693393
51239,0.5137201267069557
51240,0.03367309191584976
51241,0.08477950168389871
51242,0.28457353869159335
51243,0.2767440854299812
51244,0.5853008062249861
51245,0.6532640930607365
51246,0.3772141731039216
51247,0.20049327164912664
51248,0.48903055493401115
51249,0.005029673272187124
51250,0.3137970387362111
51251,0.03856040635266504
51252,0.2606271497810878
51253,0.005741560817960818
51254,0.10620581396414933
51255,0.07811742773114702
51256,0.13641309326436768
51257,0.22676977913100285
51258,0.05826405094668545
51259,0.0035346241663235874
51260,0.31289982061798266
51261,0.10551321887220391
51262,0.04019618119461777
51263,0.0922629848052363
51264,0.4154635229643834
51265,0.4057171132802374
51266,0.44088619232368037
51267,0.4175751853527962
51268,0.35550759276315985
51269,0.29083080295141434
51270,0.07718536106733512
51271,0.15058893976809382
51272,0.5111582768611826
51273,0.4156120377924914
51274,0.36198876657101986
51275,0.11877250663717044
51276,0.09649820696041364
51277,0.041619553307519055
51278,0.5264590326849095
51279,0.4032125196635891
51280,0.025665809564323922
51281,0.18878029231384366
51282,0.5428879666170193
51283,0.021218956506362168
51284,0.4369936633342518
51285,0.004939634908216797
51286,0.27743185211702126
51287,0.08689874171112813
51288,0.06765167477848151
51289,0.3760596360144138
51290,0.03387604179131022
51291,0.005386255391914628
51292,0.28380678964702566
51293,0.4359936962977918
51294,0.026118826528946648
51295,0.2907149452727415
51296,0.41054440833072076
51297,0.04094385156970638
51298,0.0585215954655446
51299,0.006205722256217105
51300,0.09966924786510069
51301,0.2281077211285581
51302,0.4938573562762323
51303,0.19553730190372146
51304,0.39579167947282623
51305,0.11112304778082524
51306,0.4110957736784432
51307,0.4870334924318657
51308,0.31080411280335124
51309,0.4214314272710481
51310,0.1486802908630911
51311,0.30205407140808177
51312,0.3217158387460612
51313,0.48537198537680276
51314,0.1455741203808407
51315,0.6575808793488696
51316,0.12135492142625343
51317,0.40423956841622405
51318,0.4426322965023379
51319,0.09588689646250333
51320,0.14180490531770193
51321,0.06310599038220505
51322,0.202639074915737
51323,0.14972677992167363
51324,0.03304315085151901
51325,0.2821788736145221
51326,0.3685682413721973
51327,0.03799765941347119
51328,0.3152046416198259
51329,0.6539835766304632
51330,0.052978570329382975
51331,0.07461393728322666
51332,0.3873281228265776
51333,0.6428627916309662
51334,0.04097006760666685
51335,0.599880069069371
51336,0.1755792353953143
51337,0.048694575037155075
51338,0.023543246983821847
51339,0.0533409327561816
51340,0.10233804984207034
51341,0.2659781719480008
51342,0.10838719873578921
51343,0.0547382776224505
51344,0.09253852680655036
51345,0.027736591040198218
51346,0.4345157048790984
51347,0.037645411224010786
51348,0.10481481971667946
51349,0.4097362693824266
51350,0.2787247973347129
51351,0.00353005582002802
51352,0.09738486412035992
51353,0.06835934352974055
51354,0.02595632653933556
51355,0.21778267428464512
51356,0.584769471493463
51357,0.11092323698246312
51358,0.03928579721503071
51359,0.3936085828284096
51360,0.07211439361411892
51361,0.5179766924129559
51362,0.08641672815611501
51363,0.23894194820913991
51364,0.5412152200197942
51365,0.12426534528629415
51366,0.4307626591848579
51367,0.6057964732598476
51368,0.28303520665903126
51369,0.49403540954180564
51370,0.024378872307815897
51371,0.14741600274880803
51372,0.11164921424228538
51373,0.4165409028163149
51374,0.6002347655230352
51375,0.12536651073519162
51376,0.4302943037168149
51377,0.23646074023654112
51378,0.6543283217640675
51379,0.4649271073061449
51380,0.7160869528486328
51381,0.023150904575210574
51382,0.031116373242977394
51383,0.42013200998294176
51384,0.15992840079429804
51385,0.7242033525983186
51386,0.43482668678312975
51387,0.06409074022115421
51388,0.017724917540312007
51389,0.5944105121427385
51390,0.3105924121363391
51391,0.07934568516079893
51392,0.5064161228601607
51393,0.42063554373868195
51394,0.03609289660754994
51395,0.057889535923693426
51396,0.3687889737507475
51397,0.4475075691079381
51398,0.14484835866915824
51399,0.05298251411281675
51400,0.3652948734920272
51401,0.0773783245025973
51402,0.031966737876435745
51403,0.4118381914696926
51404,0.1959479999682104
51405,0.10673431423090216
51406,0.04386360207304226
51407,0.07575791290663463
51408,0.2112858608770906
51409,0.13009676794353695
51410,0.08048520602077962
51411,0.3604264259534429
51412,0.5887358750296011
51413,0.5838316069355372
51414,0.14794141166967278
51415,0.287689201407826
51416,0.05264784514378346
51417,0.3928362220952863
51418,0.04509899549000028
51419,0.17059589047168688
51420,0.4192840300116142
51421,0.008073169041500473
51422,0.25403377788424264
51423,0.021446969444754327
51424,0.1106117259946816
51425,0.5055256387833459
51426,0.4903065136233103
51427,0.3502777890650011
51428,0.16528473465451196
51429,0.43993218655700894
51430,0.6365106020919457
51431,0.3973230047503398
51432,0.10614508407207718
51433,0.4485955359603991
51434,0.05699623390303483
51435,0.21944665784325962
51436,0.04134570661643056
51437,0.12522211308167513
51438,0.01866758721655414
51439,0.5877537126333238
51440,0.044344402698592286
51441,0.17170176335659257
51442,0.5454629556805419
51443,0.5405121516604745
51444,0.6740628807947986
51445,0.3068600715536625
51446,0.10693925032386092
51447,0.04492609079353136
51448,0.3727523474096863
51449,0.2346220106421794
51450,0.18468730028581587
51451,0.5045083423410609
51452,0.004581197630071172
51453,0.24138558753164993
51454,0.03996145155085644
51455,0.003375179236458204
51456,0.02957730422170065
51457,0.04542033330717069
51458,0.5179032421504388
51459,0.4466473017597113
51460,0.14235511891746294
51461,0.2860314663694335
51462,0.11423673939572979
51463,0.3253649258796732
51464,0.5592088879445568
51465,0.4123679020023932
51466,0.08078425246754982
51467,0.08948155984201282
51468,0.002642154266202084
51469,0.08729383777382639
51470,0.08522527073747443
51471,0.5133175052864033
51472,0.42604901113988114
51473,0.3904507943013409
51474,0.05692165556547874
51475,0.08870785902771719
51476,0.01748011563036227
51477,0.11144580077336072
51478,0.3067240385427835
51479,0.07921063942274155
51480,0.10860869934316454
51481,0.2940016505621348
51482,0.06221352403174412
51483,0.06472452938450036
51484,0.5556970475192523
51485,0.34021946100706624
51486,0.1418187976683604
51487,0.5398746761289945
51488,0.28788105412115533
51489,0.5399081182845736
51490,0.22787125017631207
51491,0.2910364235892611
51492,0.09086309102702488
51493,0.22958741643017266
51494,0.3552933184074989
51495,0.3859826522663659
51496,0.09442632470224205
51497,0.4319247394370235
51498,0.054304308629747985
51499,0.12528577374895838
51500,0.5789072808524713
51501,0.07678530096083709
51502,0.05518784777575162
51503,0.07398960615256348
51504,0.452534662666097
51505,0.47694285477809606
51506,0.5649873163186594
51507,0.35648859652580206
51508,0.11480994232093276
51509,0.42497105321266615
51510,0.38856431419579174
51511,0.5040587591148448
51512,0.14051015024487137
51513,0.016289361560999145
51514,0.39268985098651876
51515,0.3813562893868011
51516,0.10070027714044835
51517,0.06641014732111161
51518,0.024001660044854944
51519,0.10703527323620614
51520,0.15612696215645128
51521,0.14813234741569375
51522,0.13285114191576594
51523,0.5538694857719351
51524,0.4982525816505805
51525,0.15769077465785775
51526,0.3138688058149781
51527,0.07669880240836094
51528,0.07237121122258856
51529,0.02629750954692543
51530,0.13487883729928957
51531,0.10002845761919596
51532,0.28176701340328447
51533,0.06435823919411607
51534,0.036585496007997015
51535,0.488003588351995
51536,0.5266782496036804
51537,0.5099160250664112
51538,0.3007246691980382
51539,0.06566943298530598
51540,0.04888838582197943
51541,0.4434936566496151
51542,0.2865880186743623
51543,0.5001720610975214
51544,0.25205105617124557
51545,0.2887203726950936
51546,0.11794313609402125
51547,0.42861469195226065
51548,0.12599457293876587
51549,0.16018774117075074
51550,0.5776949402417557
51551,0.10486627387069807
51552,0.07358992648940918
51553,0.14196521976246218
51554,0.07556677818029964
51555,0.5687877220813776
51556,0.5630538245618063
51557,0.011422086896692399
51558,0.07340272731194603
51559,0.28716947833771617
51560,0.4730846404310572
51561,0.3617002978434248
51562,0.3852939393193181
51563,0.32560330324640024
51564,0.08814297873635468
51565,0.3710226571593719
51566,0.6823978045998079
51567,0.14843898274877187
51568,0.04319186939858706
51569,0.1143695137742088
51570,0.04560730944711739
51571,0.22449348738038158
51572,0.6866219887086303
51573,0.3624838272769333
51574,0.10835499223528393
51575,0.11730747362908552
51576,0.2477935797046595
51577,0.5190239289743273
51578,0.05566801361080558
51579,0.028787166556170446
51580,0.6352076369728118
51581,0.3605683463470313
51582,0.05508796369139652
51583,0.07210533078512481
51584,0.14709236522630428
51585,0.03497737686839811
51586,0.13257990071144052
51587,0.42870349029631927
51588,0.43862716443465943
51589,0.12158019639166034
51590,0.07925686883585016
51591,0.5944231946990503
51592,0.0963522918378253
51593,0.026967117619506858
51594,0.47471697171326616
51595,0.454988020201099
51596,0.24006844785660347
51597,0.3571730619962146
51598,0.4489294674363953
51599,0.24254560149629048
51600,0.16411298421476744
51601,0.10191923339840961
51602,0.20738004926437734
51603,0.08654478218401432
51604,0.5219675010732415
51605,0.47044238954725226
51606,0.2393460778904419
51607,0.13720574457795623
51608,0.4106613389774193
51609,0.004097019117736307
51610,0.5453841977951891
51611,0.053867982756025924
51612,0.6457566838168693
51613,0.056709768536818514
51614,0.07409771498634572
51615,0.10659626496282262
51616,0.4066089250456464
51617,0.09935351475149978
51618,0.20846612835968104
51619,0.3835636498389548
51620,0.3262289153364978
51621,0.09564798860964709
51622,0.07273905008544851
51623,0.5088011473300182
51624,0.23842878093392855
51625,0.023874903591507714
51626,0.15582933157423393
51627,0.5686951885317817
51628,0.23995094197712108
51629,0.11102813789375783
51630,0.21527869053290916
51631,0.08383408522633448
51632,0.47491113855314865
51633,0.31810962350166994
51634,0.3307711140828187
51635,0.04557308507587192
51636,0.5199110413733717
51637,0.49098555076400213
51638,0.5372606026240994
51639,0.5254179669844136
51640,0.09753189593355323
51641,0.13747492118446203
51642,0.4033644684317356
51643,0.5125760165635109
51644,0.40665228758173794
51645,0.3685359876163457
51646,0.39841775098433085
51647,0.043202189812267165
51648,0.05952220912371749
51649,0.40557851676214696
51650,0.05428181959983066
51651,0.07323887220887966
51652,0.20160998028248295
51653,0.5598975110794012
51654,0.5098950657607235
51655,0.4755784468897396
51656,0.2071606667119003
51657,0.1224985549799662
51658,0.09214955155662855
51659,0.0072443108359723065
51660,0.1371804673609577
51661,0.06738438773541974
51662,0.5490290648190548
51663,0.10000276675236419
51664,0.6060196460766248
51665,0.43412792694810315
51666,0.3078724690780097
51667,0.12557707555150138
51668,0.009050709427617421
51669,0.40821882618609917
51670,0.021411719012907972
51671,0.3145762223898665
51672,0.5825462544545693
51673,0.1948412582775054
51674,0.0634163703691496
51675,0.043639388909338994
51676,0.507390805544296
51677,0.02069061370873728
51678,0.043372975668656805
51679,0.00370448022395829
51680,0.49693202616548243
51681,0.049469562046629785
51682,0.04848930277699387
51683,0.22200280241247852
51684,0.17381274014171058
51685,0.4087954762376624
51686,0.46058012950025834
51687,0.5997897549328516
51688,0.11983779624165875
51689,0.5416909484217601
51690,0.09479244566364227
51691,0.19879047309274717
51692,0.358741927244656
51693,0.46035473724540166
51694,0.6166742270473481
51695,0.45552695110771574
51696,0.26886455099757595
51697,0.5093453820307619
51698,0.08354628320429766
51699,0.07836940861668641
51700,0.057415357892511246
51701,0.09426879606101415
51702,0.636896072251375
51703,0.463049444407802
51704,0.36260960656848107
51705,0.05313485528559083
51706,0.6153849234758143
51707,0.10221655705257718
51708,0.021917399525969557
51709,0.016185685152603664
51710,0.030565643364223922
51711,0.21905598561749354
51712,0.06875981471068643
51713,0.07103596162358458
51714,0.0775179458157064
51715,0.6222616220260003
51716,0.5400381723894813
51717,0.1952306759526866
51718,0.24221774284569533
51719,0.4634880823727721
51720,0.35702716592020867
51721,0.10291833630946802
51722,0.17390055845451322
51723,0.05056273553028866
51724,0.02050512624450803
51725,0.030685261672306976
51726,0.032029730267862565
51727,0.1837778678508115
51728,0.35115137581454015
51729,0.17751295532565584
51730,0.13657573861089956
51731,0.07488878499169406
51732,0.030735325845320943
51733,0.31285936532467884
51734,0.5697116391821291
51735,0.1486398564694133
51736,0.10245259360180002
51737,0.09061761941908236
51738,0.3610132010183341
51739,0.7694363866705972
51740,0.1677491261468758
51741,0.07998490463336874
51742,0.721651064770062
51743,0.616575274948573
51744,0.051757301807424355
51745,0.5201346930474477
51746,0.21584378075754931
51747,0.0223654220610171
51748,0.08782767975272518
51749,0.061584059749857645
51750,0.5881974044500636
51751,0.004802271500418273
51752,0.38776992264411764
51753,0.36259675232489985
51754,0.4817523031084172
51755,0.014595722396911542
51756,0.038126383734009846
51757,0.2062472331097846
51758,0.056369103081238915
51759,0.4897165863560773
51760,0.39403426770253636
51761,0.3527845647526773
51762,0.6365489833500879
51763,0.35505937758216677
51764,0.14009713207781738
51765,0.13108098028662435
51766,0.24541986058238024
51767,0.4969641416972154
51768,0.17303322782452712
51769,0.10812532363224696
51770,0.04135492431551969
51771,0.1613710575664268
51772,0.6742831126708199
51773,0.12856753077512556
51774,0.4564487713053313
51775,0.07333944100580161
51776,0.04758219070920491
51777,0.11240055762723618
51778,0.05742051650103905
51779,0.46006501256757126
51780,0.5154362849312102
51781,0.28475089156181776
51782,0.0526164944784178
51783,0.3890197216832589
51784,0.0980365939922178
51785,0.15267376275012906
51786,0.09555237608216759
51787,0.10076157265473079
51788,0.39175288487362336
51789,0.45855535764201627
51790,0.09258708174839446
51791,0.4003827322269524
51792,0.0041958298350607895
51793,0.4487756819921687
51794,0.03199565400212817
51795,0.08960639988701811
51796,0.09361684063202212
51797,0.2492685181322593
51798,0.48880883972510475
51799,0.5104099119821797
51800,0.09057104587923938
51801,0.018736558950493715
51802,0.26244870638831513
51803,0.47844245054300294
51804,0.05307283106209953
51805,0.0925136064109206
51806,0.36059004514261905
51807,0.06196144252619368
51808,0.0819742041205611
51809,0.09787452238965604
51810,0.11214252742274149
51811,0.09247665346777768
51812,0.1350353629255667
51813,0.6690098188111507
51814,0.5959000006808586
51815,0.04090185691738508
51816,0.060388658798560674
51817,0.38847157366077173
51818,0.005610937342764862
51819,0.5530487984496945
51820,0.49328857589318287
51821,0.31891591642898
51822,0.09052774605511221
51823,0.12664266885637837
51824,0.004715434305188953
51825,0.5849614826444222
51826,0.5258402401105573
51827,0.06279140690465004
51828,0.025234294454531018
51829,0.4154778659337125
51830,0.00499543617407907
51831,0.06012896390111001
51832,0.10632907979393554
51833,0.592243043740596
51834,0.1313553118604502
51835,0.11124843031214583
51836,0.08763358184757292
51837,0.01936645712345691
51838,0.12534953460771095
51839,0.27391640184457616
51840,0.5319490354035489
51841,0.4933075905911704
51842,0.045166546015989885
51843,0.5708973483709723
51844,0.5230131461353059
51845,0.020962242385589032
51846,0.11926611542307183
51847,0.07316696484342682
51848,0.6112723804043446
51849,0.1629235441779073
51850,0.03935888177303773
51851,0.52003474438886
51852,0.012873054670435513
51853,0.5852866790522339
51854,0.06560256172871351
51855,0.1217146782303372
51856,0.4386292417932037
51857,0.02487754329177223
51858,0.6466802683494295
51859,0.06071961643363431
51860,0.4257206645118521
51861,0.0670139567552238
51862,0.38217961751425417
51863,0.11727774208695085
51864,0.5037597074717776
51865,0.12494891286315715
51866,0.4208601154065506
51867,0.16438570060277868
51868,0.3115838722788747
51869,0.025591455566100686
51870,0.07674846246856099
51871,0.0514073735381509
51872,0.5609733057671942
51873,0.1228800761168663
51874,0.0595603471840993
51875,0.5646326015664898
51876,0.13925619827327362
51877,0.435658775984705
51878,0.2077952829336555
51879,0.2598674235409688
51880,0.10981522528627626
51881,0.6037493906126423
51882,0.2767238188987948
51883,0.10429182129565756
51884,0.2656799425790941
51885,0.11620839809514892
51886,0.0789568626891323
51887,0.038049940292407367
51888,0.6521568622547266
51889,0.2378590253772281
51890,0.5707386876733938
51891,0.33694542995330456
51892,0.1757338746580571
51893,0.034430724657198625
51894,0.6502872070110739
51895,0.13058068260685207
51896,0.12989984795617743
51897,0.3785007356210259
51898,0.05837301836465175
51899,0.031366670537988
51900,0.17751424645215916
51901,0.05256057163488835
51902,0.061052774937079425
51903,0.36811135506455844
51904,0.09540475769472406
51905,0.6796756964809441
51906,0.11699560899870257
51907,0.08485282285140357
51908,0.48530251623091786
51909,0.06741442255661695
51910,0.5048938662772232
51911,0.035179731129894413
51912,0.018599569718606577
51913,0.045161259054319586
51914,0.05151795107091844
51915,0.15952147202207853
51916,0.04700217833506023
51917,0.3340915631916609
51918,0.035533520087610244
51919,0.06377456793815664
51920,0.5501001739055225
51921,0.08685124364059432
51922,0.017578081058659375
51923,0.03112179216399048
51924,0.05056700252002849
51925,0.09058747399637328
51926,0.0963411374231412
51927,0.5092230478302753
51928,0.28864054970096276
51929,0.27320868645646523
51930,0.2600829853278095
51931,0.44187156011779893
51932,0.4307832054344478
51933,0.04711765558548941
51934,0.4286842402245081
51935,0.07812738178906098
51936,0.18409061864403228
51937,0.30009732265376066
51938,0.10256033803810473
51939,0.566996081034768
51940,0.3429054481629871
51941,0.05597302582360596
51942,0.5286873444279552
51943,0.04471960734364744
51944,0.2641680061493218
51945,0.35391069329047203
51946,0.009216164357428731
51947,0.6934772490861101
51948,0.4728614410773185
51949,0.16016802515100678
51950,0.0031590234360124453
51951,0.36380559686165453
51952,0.09212779072426167
51953,0.48544563305323163
51954,0.33325207369686055
51955,0.2734103912970795
51956,0.5753351288413585
51957,0.42958928334848195
51958,0.5584780806914106
51959,0.21285111548151686
51960,0.004991066431149491
51961,0.27017197862004894
51962,0.67853625528831
51963,0.030427289055203033
51964,0.10380961212231804
51965,0.01724683603027722
51966,0.44487961129038034
51967,0.15644587168528845
51968,0.447936762485542
51969,0.40977035624614827
51970,0.09743043062876722
51971,0.05615817774206907
51972,0.5225662619832163
51973,0.1338551184255576
51974,0.42798242343399023
51975,0.04911216864651462
51976,0.05385113065992696
51977,0.07204052698372347
51978,0.5318318963401664
51979,0.4502019033713579
51980,0.4680997528125519
51981,0.5054856103447556
51982,0.08172568895788478
51983,0.5637678100910687
51984,0.08688393951998968
51985,0.00836491939882135
51986,0.1230660665704044
51987,0.06735242788467538
51988,0.5328362176283735
51989,0.03291861958018848
51990,0.09447915674965464
51991,0.1612553040728912
51992,0.22944654721897384
51993,0.7157524101773277
51994,0.04443267496966163
51995,0.3997924817943758
51996,0.11446322144264959
51997,0.5289290438073392
51998,0.03828935679439893
51999,0.05771513254350552
52000,0.07193651173841903
52001,0.04083944498139456
52002,0.4405098162331715
52003,0.40641135735944106
52004,0.32762035682850804
52005,0.7050436298389343
52006,0.34593379009531633
52007,0.09063285668979564
52008,0.034973570377870244
52009,0.5256914855773409
52010,0.11404149132569151
52011,0.42880470759886125
52012,0.5832805529917765
52013,0.33828136842480616
52014,0.03874964597895136
52015,0.03484383217285801
52016,0.35174835880702154
52017,0.06597868498466276
52018,0.47375936999002133
52019,0.03497922569007273
52020,0.2603811662306845
52021,0.08813900123082394
52022,0.5095544665393148
52023,0.02046860490767709
52024,0.29864613932622114
52025,0.11057549920818126
52026,0.40212319093187143
52027,0.045164693544334875
52028,0.5113860092576612
52029,0.3532098064962644
52030,0.15459571682510354
52031,0.044526726510443516
52032,0.21641431124095117
52033,0.3102080967815753
52034,0.3146990676174183
52035,0.5486312773374682
52036,0.4753700864934468
52037,0.0738052349761396
52038,0.00489480325557795
52039,0.18992868983874467
52040,0.08823412923998815
52041,0.5049844750643168
52042,0.48990231918676796
52043,0.024781423646697935
52044,0.4992400340899503
52045,0.6135057515866226
52046,0.5484489155203827
52047,0.30084312995645257
52048,0.30287092894504103
52049,0.2476833662785006
